"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","Day"
"19131",2007-01-14,2019-11-03 06:50:00,2.292,0,240.97,9.4,0,0,0,0
"19132",2007-01-14,2019-11-03 06:51:00,0.42,0,243.19,3,0,0,0,0
"19133",2007-01-14,2019-11-03 06:52:00,1.89335,0,243.17,1,0,0,0,0
"19134",2007-01-14,2019-11-03 06:53:00,0.214,0,242.79,0.8,0,0,0,0
"19135",2007-01-14,2019-11-03 06:54:00,1.432,0,240.81,7.2,0,0,0,0
"19136",2007-01-14,2019-11-03 06:55:00,2.264,0,239.23,9.4,0,0,0,0
"19137",2007-01-14,2019-11-03 06:56:00,1.77305,0,240.05,7.8,0,0,0,0
"19138",2007-01-14,2019-11-03 06:57:00,1.74305,0,242.06,0.8,0,0,0,0
"19139",2007-01-14,2019-11-03 06:58:00,0.208,0,242.15,0.8,0,0,0,0
"19140",2007-01-14,2019-11-03 06:59:00,1.62765,0,242.71,0.8,0,0,0,0
"19141",2007-01-14,2019-11-03 07:00:00,1.674,0,240.15,8,0,0,0,0
"19142",2007-01-14,2019-11-03 07:01:00,2.256,0,238.84,9.4,0,0,0,0
"19143",2007-01-14,2019-11-03 07:02:00,1.58395,0.054,239.65,7.4,0,0,0,0
"19144",2007-01-14,2019-11-03 07:03:00,1.5617,0.102,240.67,1.2,0,0,0,0
"19145",2007-01-14,2019-11-03 07:04:00,0.28,0.098,240.13,1.2,0,0,0,0
"19146",2007-01-14,2019-11-03 07:05:00,1.46805,0.11,239.99,1.4,0,0,0,0
"19147",2007-01-14,2019-11-03 07:06:00,1.42895,0.212,238.72,8,0,0,0,0
"19148",2007-01-14,2019-11-03 07:07:00,1.4444,0.202,238.32,10.2,0,0,0,0
"19149",2007-01-14,2019-11-03 07:08:00,2.176,0.206,238.58,9.4,0,0,0,0
"19150",2007-01-14,2019-11-03 07:09:00,0.38,0.236,241.04,1.8,0,0,0,0
"19151",2007-01-14,2019-11-03 07:10:00,1.4027,0.236,240.77,1.8,0,0,0,0
"19152",2007-01-14,2019-11-03 07:11:00,1.3287,0.23,239.81,1.8,0,0,0,0
"19153",2007-01-14,2019-11-03 07:12:00,0.952,0.22,238.96,5.6,0,0,0,0
"19154",2007-01-14,2019-11-03 07:13:00,2.386,0.196,237.03,10,0,0,0,0
"19155",2007-01-14,2019-11-03 07:14:00,1.3657,0.196,236.84,10,0,0,0,0
"19156",2007-01-14,2019-11-03 07:15:00,0.996,0.204,238.5,5.8,0,0,0,0
"19157",2007-01-14,2019-11-03 07:16:00,1.3793,0.13,240.19,1.4,0,0,0,0
"19158",2007-01-14,2019-11-03 07:17:00,1.3271,0.132,240.47,1.4,0,0,0,0
"19159",2007-01-14,2019-11-03 07:18:00,0.32,0.132,240.87,1.6,0,0,0,0
"19160",2007-01-14,2019-11-03 07:19:00,1.31365,0.102,238.5,9.8,0,0,0,0
"19161",2007-01-14,2019-11-03 07:20:00,2.32,0.1,237.71,9.6,0,0,0,0
"19162",2007-01-14,2019-11-03 07:21:00,1.162,0.108,238.55,6.4,0,0,0,0
"19163",2007-01-14,2019-11-03 07:22:00,1.38045,0,239.49,0.8,0,0,0,0
"19164",2007-01-14,2019-11-03 07:23:00,0.244,0,239.21,1.2,0,0,0,0
"19165",2007-01-14,2019-11-03 07:24:00,1.2767,0.114,238.99,1.2,0,0,0,0
"19166",2007-01-14,2019-11-03 07:25:00,1.302,0.1,238.19,6.8,0,1,0,0
"19167",2007-01-14,2019-11-03 07:26:00,1.3454,0.088,237.27,9.6,0,2,0,0
"19168",2007-01-14,2019-11-03 07:27:00,1.39185,0.092,237.75,9,0,1,0,0
"19169",2007-01-14,2019-11-03 07:28:00,1.38025,0.114,239.22,1.2,0,2,0,0
"19170",2007-01-14,2019-11-03 07:29:00,1.33,0.116,239.72,1.2,0,1,0,0
"19171",2007-01-14,2019-11-03 07:30:00,0.288,0.116,239.34,1.2,0,1,0,0
"19172",2007-01-14,2019-11-03 07:31:00,1.036,0.104,238.41,6,0,2,0,0
"19173",2007-01-14,2019-11-03 07:32:00,2.3,0.086,236.98,9.6,0,1,0,0
"19174",2007-01-14,2019-11-03 07:33:00,1.39965,0.088,237.36,9.6,0,2,0,0
"19175",2007-01-14,2019-11-03 07:34:00,1.38005,0.112,239.67,4.2,0,1,0,0
"19176",2007-01-14,2019-11-03 07:35:00,1.3306,0.118,240.06,1.2,0,1,0,0
"19177",2007-01-14,2019-11-03 07:36:00,0.286,0.118,240.28,1.2,0,2,0,0
"19178",2007-01-14,2019-11-03 07:37:00,1.29985,0.124,241.6,1.2,0,1,0,0
"19179",2007-01-14,2019-11-03 07:38:00,1.33725,0.108,241.12,8,0,1,0,0
"19180",2007-01-14,2019-11-03 07:39:00,1.39105,0.1,240.8,9.8,0,2,0,0
"19181",2007-01-14,2019-11-03 07:40:00,1.38605,0.116,242.2,7.4,0,1,0,0
"19182",2007-01-14,2019-11-03 07:41:00,0.292,0.132,243.21,1.2,0,1,0,0
"19183",2007-01-14,2019-11-03 07:42:00,0.292,0.128,242.55,1.2,0,1,0,0
"19184",2007-01-14,2019-11-03 07:43:00,0.402,0.21,241.68,2.2,0,2,0,0
"19185",2007-01-14,2019-11-03 07:44:00,2.45,0.226,239.4,10.2,0,1,0,0
"19186",2007-01-14,2019-11-03 07:45:00,2.46,0.246,239.04,10.2,0,1,0,0
"19187",2007-01-14,2019-11-03 07:46:00,1.4036,0.344,239.73,6,0,1,0,0
"19188",2007-01-14,2019-11-03 07:47:00,0.454,0.35,239.67,2.4,0,2,0,0
"19189",2007-01-14,2019-11-03 07:48:00,0.454,0.352,240.07,2.4,0,1,0,0
"19190",2007-01-14,2019-11-03 07:49:00,0.866,0.346,239.69,5.2,0,1,0,0
"19191",2007-01-14,2019-11-03 07:50:00,2.49,0.324,238.7,10.4,0,1,0,0
"19192",2007-01-14,2019-11-03 07:51:00,1.42895,0.328,239.39,10.4,0,1,0,0
"19193",2007-01-14,2019-11-03 07:52:00,0.468,0.36,241.19,2.6,0,2,0,0
"19194",2007-01-14,2019-11-03 07:53:00,1.36775,0.326,241.67,2.2,0,0,0,0
"19195",2007-01-14,2019-11-03 07:54:00,1.31775,0.24,241.7,1.8,0,0,0,0
"19196",2007-01-14,2019-11-03 07:55:00,1.308,0.226,240.6,7,0,0,0,0
"19197",2007-01-14,2019-11-03 07:56:00,2.42,0.208,239.3,10,0,0,0,0
"19198",2007-01-14,2019-11-03 07:57:00,1.42105,0.214,239.67,9,0,0,0,0
"19199",2007-01-14,2019-11-03 07:58:00,0.37,0.238,241.31,1.8,0,0,0,0
"19200",2007-01-14,2019-11-03 07:59:00,1.3703,0.09,242.54,1.2,0,0,0,0
"19201",2007-01-14,2019-11-03 08:00:00,1.3175,0,242.23,0.8,0,0,0,0
"19202",2007-01-14,2019-11-03 08:01:00,1.862,0,240.96,8.4,0,0,0,0
"19203",2007-01-14,2019-11-03 08:02:00,2.272,0,240.01,9.4,0,0,0,0
"19204",2007-01-14,2019-11-03 08:03:00,1.40555,0,240.6,5.8,0,0,0,0
"19205",2007-01-14,2019-11-03 08:04:00,0.206,0,240.37,0.8,0,0,0,0
"19206",2007-01-14,2019-11-03 08:05:00,1.37615,0,240.71,0.8,0,0,0,0
"19207",2007-01-14,2019-11-03 08:06:00,0.208,0,241.27,0.8,0,0,0,0
"19208",2007-01-14,2019-11-03 08:07:00,1.548,0,240.36,7.6,0,0,0,0
"19209",2007-01-14,2019-11-03 08:08:00,2.27,0,239.84,9.4,0,0,0,0
"19210",2007-01-14,2019-11-03 08:09:00,1.39295,0,240.25,7.8,0,0,0,0
"19211",2007-01-14,2019-11-03 08:10:00,0.21,0,242.84,0.8,0,0,0,0
"19212",2007-01-14,2019-11-03 08:11:00,0.212,0,243.58,0.8,0,0,0,0
"19213",2007-01-14,2019-11-03 08:12:00,1.3182,0,243.49,0.8,0,0,0,0
"19214",2007-01-14,2019-11-03 08:13:00,1.068,0,241.58,6.2,0,0,0,0
"19215",2007-01-14,2019-11-03 08:14:00,1.3282,0,240.61,9.4,0,0,0,0
"19216",2007-01-14,2019-11-03 08:15:00,2.262,0,240.92,9.4,0,0,0,0
"19217",2007-01-14,2019-11-03 08:16:00,1.37575,0,243.44,0.8,0,0,0,0
"19218",2007-01-14,2019-11-03 08:17:00,1.37385,0,243.34,0.8,0,0,0,0
"19219",2007-01-14,2019-11-03 08:18:00,1.3365,0,243.14,0.8,0,0,0,0
"19220",2007-01-14,2019-11-03 08:19:00,0.926,0,241.35,5.6,0,0,0,0
"19221",2007-01-14,2019-11-03 08:20:00,1.3221,0,239.59,9.6,0,0,0,0
"19222",2007-01-14,2019-11-03 08:21:00,1.3742,0.11,239.84,9.8,0,0,0,0
"19223",2007-01-14,2019-11-03 08:22:00,1.3831,0.136,242.33,4.2,0,0,0,0
"19224",2007-01-14,2019-11-03 08:23:00,1.3809,0.14,242.58,1.4,0,0,0,0
"19225",2007-01-14,2019-11-03 08:24:00,0.31,0.136,241.61,1.4,0,0,0,0
"19226",2007-01-14,2019-11-03 08:25:00,1.27365,0.138,242.22,1.4,0,0,0,0
"19227",2007-01-14,2019-11-03 08:26:00,2.158,0.116,240.73,9.4,0,0,0,0
"19228",2007-01-14,2019-11-03 08:27:00,1.3494,0.112,240.57,9.8,0,0,0,0
"19229",2007-01-14,2019-11-03 08:28:00,1.514,0.126,241.65,7.6,0,0,0,0
"19230",2007-01-14,2019-11-03 08:29:00,1.3621,0.144,243.24,1.4,0,0,0,0
"19231",2007-01-14,2019-11-03 08:30:00,0.398,0.246,243.06,2,0,0,0,0
"19232",2007-01-14,2019-11-03 08:31:00,0.38,0.242,242.03,1.8,0,0,0,0
"19233",2007-01-14,2019-11-03 08:32:00,1.29595,0.22,240.92,9.6,0,0,0,0
"19234",2007-01-14,2019-11-03 08:33:00,5.208,0.182,237.15,22.4,0,0,0,0
"19235",2007-01-14,2019-11-03 08:34:00,5.686,0.174,236.09,24,0,0,0,0
"19236",2007-01-14,2019-11-03 08:35:00,1.54965,0.222,240.43,7.6,0,0,0,0
"19237",2007-01-14,2019-11-03 08:36:00,0.576,0.132,241.86,2.4,0,0,0,0
"19238",2007-01-14,2019-11-03 08:37:00,0.558,0.102,242.52,2.4,0,0,0,0
"19239",2007-01-14,2019-11-03 08:38:00,0.588,0.1,242.77,2.4,0,0,0,0
"19240",2007-01-14,2019-11-03 08:39:00,2.554,0.074,240.18,10.8,0,0,0,0
"19241",2007-01-14,2019-11-03 08:40:00,2.618,0.068,238.89,10.8,0,0,0,0
"19242",2007-01-14,2019-11-03 08:41:00,1.59055,0.076,239.02,8.8,0,0,0,0
"19243",2007-01-14,2019-11-03 08:42:00,1.5673,0.082,239.71,6.4,0,0,0,0
"19244",2007-01-14,2019-11-03 08:43:00,1.594,0,239.57,7,0,0,0,0
"19245",2007-01-14,2019-11-03 08:44:00,0.588,0,240.7,2.4,0,0,0,0
"19246",2007-01-14,2019-11-03 08:45:00,2.3,0,238.43,11.6,0,0,0,0
"19247",2007-01-14,2019-11-03 08:46:00,1.71925,0,237.41,13.8,0,0,0,0
"19248",2007-01-14,2019-11-03 08:47:00,2.276,0,238.4,9.4,0,0,0,0
"19249",2007-01-14,2019-11-03 08:48:00,0.35,0,240.99,2.4,0,0,0,0
"19250",2007-01-14,2019-11-03 08:49:00,0.228,0,240.84,1,0,0,0,0
"19251",2007-01-14,2019-11-03 08:50:00,0.228,0,240.71,1,0,0,0,0
"19252",2007-01-14,2019-11-03 08:51:00,1.6556,0,241.25,1,0,0,0,0
"19253",2007-01-14,2019-11-03 08:52:00,1.70535,0,238.62,9.4,0,0,0,0
"19254",2007-01-14,2019-11-03 08:53:00,2.288,0,239.72,9.4,0,0,0,0
"19255",2007-01-14,2019-11-03 08:54:00,1.202,0,239.5,6.6,0,0,0,0
"19256",2007-01-14,2019-11-03 08:55:00,1.65795,0,240.66,1,0,0,0,0
"19257",2007-01-14,2019-11-03 08:56:00,1.6585,0,240.52,1,0,0,0,0
"19258",2007-01-14,2019-11-03 08:57:00,0.35,0.076,240.04,1.6,0,0,0,0
"19259",2007-01-14,2019-11-03 08:58:00,1.69945,0.112,239.57,8.2,0,0,0,0
"19260",2007-01-14,2019-11-03 08:59:00,2.656,0.1,239.02,11,0,0,0,0
"19261",2007-01-14,2019-11-03 09:00:00,1.74545,0.102,239.18,10.6,0,0,0,0
"19262",2007-01-14,2019-11-03 09:01:00,1.70315,0.122,240.23,3,0,0,0,0
"19263",2007-01-14,2019-11-03 09:02:00,0.684,0.12,239.9,3,0,0,0,0
"19264",2007-01-14,2019-11-03 09:03:00,1.7133,0.126,240.98,2.8,0,0,0,0
"19265",2007-01-14,2019-11-03 09:04:00,0.752,0.122,240.53,3.6,0,0,0,0
"19266",2007-01-14,2019-11-03 09:05:00,2.694,0.092,237.35,11.2,0,0,0,0
"19267",2007-01-14,2019-11-03 09:06:00,2.686,0.092,237.48,11.2,0,0,0,0
"19268",2007-01-14,2019-11-03 09:07:00,1.7747,0.114,240.14,7.4,0,0,0,0
"19269",2007-01-14,2019-11-03 09:08:00,1.7536,0.122,240.31,2.8,0,0,0,0
"19270",2007-01-14,2019-11-03 09:09:00,1.76265,0.126,241.06,2.8,0,0,0,0
"19271",2007-01-14,2019-11-03 09:10:00,1.314,0.118,240.55,6.8,0,0,0,0
"19272",2007-01-14,2019-11-03 09:11:00,1.8439,0.098,238.54,11.4,0,0,0,0
"19273",2007-01-14,2019-11-03 09:12:00,1.86255,0.174,238.76,11.6,0,0,0,0
"19274",2007-01-14,2019-11-03 09:13:00,0.664,0.092,240.54,2.8,0,0,0,0
"19275",2007-01-14,2019-11-03 09:14:00,1.6236,0.094,241.08,2.8,0,0,0,0
"19276",2007-01-14,2019-11-03 09:15:00,0.664,0.094,240.87,2.8,0,0,0,0
"19277",2007-01-14,2019-11-03 09:16:00,0.66,0.092,240.25,2.8,0,0,0,0
"19278",2007-01-14,2019-11-03 09:17:00,1.6606,0.066,237.86,11.2,0,0,0,0
"19279",2007-01-14,2019-11-03 09:18:00,2.668,0.064,237.52,11.2,0,0,0,0
"19280",2007-01-14,2019-11-03 09:19:00,1.734,0.074,238.44,8.4,0,0,0,0
"19281",2007-01-14,2019-11-03 09:20:00,1.458,0.078,238.87,6.4,0,0,10,0
"19282",2007-01-14,2019-11-03 09:21:00,1.66205,0.076,238.69,7.6,0,0,18,0
"19283",2007-01-14,2019-11-03 09:22:00,1.838,0.076,238.18,7.6,0,0,18,0
"19284",2007-01-14,2019-11-03 09:23:00,3.164,0.074,236.74,13.8,0,0,18,0
"19285",2007-01-14,2019-11-03 09:24:00,3.79,0.07,236.09,16,0,0,17,0
"19286",2007-01-14,2019-11-03 09:25:00,3.45,0,237.46,14.8,0,0,17,0
"19287",2007-01-14,2019-11-03 09:26:00,1.7864,0,238.96,7.4,0,0,18,0
"19288",2007-01-14,2019-11-03 09:27:00,1.762,0,239.21,7.4,0,0,17,0
"19289",2007-01-14,2019-11-03 09:28:00,1.8321,0,237.99,11.6,0,0,18,0
"19290",2007-01-14,2019-11-03 09:29:00,4.198,0,237.2,18.2,0,0,17,0
"19291",2007-01-14,2019-11-03 09:30:00,2.0198,0,237.69,15.8,0,0,17,0
"19292",2007-01-14,2019-11-03 09:31:00,3.18,0,237.84,13.8,0,0,18,0
"19293",2007-01-14,2019-11-03 09:32:00,1.792,0,239.68,7.6,0,0,17,0
"19294",2007-01-14,2019-11-03 09:33:00,2.07805,0.086,240.71,8.8,0,0,18,0
"19295",2007-01-14,2019-11-03 09:34:00,1.908,0.132,240.38,8,0,0,18,0
"19296",2007-01-14,2019-11-03 09:35:00,2.17765,0.11,237.99,15,0,0,17,0
"19297",2007-01-14,2019-11-03 09:36:00,2.2691,0.106,237.44,16.4,0,0,18,0
"19298",2007-01-14,2019-11-03 09:37:00,2.3311,0.116,238.33,12.6,0,0,17,0
"19299",2007-01-14,2019-11-03 09:38:00,1.828,0.128,239.4,7.6,0,0,18,0
"19300",2007-01-14,2019-11-03 09:39:00,1.78,0.13,239.81,7.4,0,0,17,0
"19301",2007-01-14,2019-11-03 09:40:00,2.29745,0.13,239.61,8,0,0,18,0
"19302",2007-01-14,2019-11-03 09:41:00,2.375,0.108,237.33,15.8,0,0,17,0
"19303",2007-01-14,2019-11-03 09:42:00,2.452,0.106,236.85,15.8,0,0,17,0
"19304",2007-01-14,2019-11-03 09:43:00,2.366,0.12,238.15,10.6,0,0,18,0
"19305",2007-01-14,2019-11-03 09:44:00,2.52555,0.124,239.1,8.4,0,0,17,0
"19306",2007-01-14,2019-11-03 09:45:00,1.998,0.126,239.39,8.4,0,0,18,0
"19307",2007-01-14,2019-11-03 09:46:00,2.49965,0.118,238.22,10.4,0,0,17,0
"19308",2007-01-14,2019-11-03 09:47:00,2.555,0.096,234.84,15.6,0,0,17,0
"19309",2007-01-14,2019-11-03 09:48:00,3.688,0.096,234.55,15.6,0,0,17,0
"19310",2007-01-14,2019-11-03 09:49:00,1.922,0,236.66,8.6,0,0,17,0
"19311",2007-01-14,2019-11-03 09:50:00,2.6698,0,236.87,6.8,0,0,17,0
"19312",2007-01-14,2019-11-03 09:51:00,2.64465,0.066,236.08,7.2,0,0,17,0
"19313",2007-01-14,2019-11-03 09:52:00,2.62555,0.102,235.35,9,0,1,17,0
"19314",2007-01-14,2019-11-03 09:53:00,3.674,0.086,234.18,15.6,0,2,17,0
"19315",2007-01-14,2019-11-03 09:54:00,2.7753,0.084,233.75,15.6,0,1,17,0
"19316",2007-01-14,2019-11-03 09:55:00,2.81825,0.096,235,10.8,0,1,17,0
"19317",2007-01-14,2019-11-03 09:56:00,2.8454,0.124,236.2,7.4,0,2,17,0
"19318",2007-01-14,2019-11-03 09:57:00,2.8239,0.204,235.82,7.6,0,1,17,0
"19319",2007-01-14,2019-11-03 09:58:00,2.8019,0.202,235.82,7.6,0,2,17,0
"19320",2007-01-14,2019-11-03 09:59:00,2.8397,0.188,234.66,14.2,0,1,17,0
"29161",2007-01-21,2019-11-03 06:00:00,1.794,0,242.61,8.4,0,0,0,0
"29162",2007-01-21,2019-11-03 06:01:00,1.4982,0,241.29,9.8,0,0,0,0
"29163",2007-01-21,2019-11-03 06:02:00,0.766,0,242.86,4.8,0,0,0,0
"29164",2007-01-21,2019-11-03 06:03:00,1.49185,0,243.29,1.2,0,0,0,0
"29165",2007-01-21,2019-11-03 06:04:00,1.46565,0,244.21,6.6,0,0,0,0
"29166",2007-01-21,2019-11-03 06:05:00,1.48835,0,242.39,9.8,0,0,0,0
"29167",2007-01-21,2019-11-03 06:06:00,1.53435,0,242.3,9.2,0,0,0,0
"29168",2007-01-21,2019-11-03 06:07:00,1.132,0,243.08,4.6,0,0,0,0
"29169",2007-01-21,2019-11-03 06:08:00,1.362,0,242.2,5.6,0,0,0,0
"29170",2007-01-21,2019-11-03 06:09:00,1.946,0,242.43,8.8,0,0,0,0
"29171",2007-01-21,2019-11-03 06:10:00,3.434,0,240.93,14.2,0,0,0,0
"29172",2007-01-21,2019-11-03 06:11:00,2.4548,0.192,240.56,18.4,0,0,0,0
"29173",2007-01-21,2019-11-03 06:12:00,1.7523,0.304,242.01,15,0,0,0,0
"29174",2007-01-21,2019-11-03 06:13:00,2.358,0.2,243.61,10.4,0,0,0,0
"29175",2007-01-21,2019-11-03 06:14:00,1.432,0,244.36,5.8,0,0,0,0
"29176",2007-01-21,2019-11-03 06:15:00,1.78085,0.13,244.28,7,0,0,0,0
"29177",2007-01-21,2019-11-03 06:16:00,3.454,0.106,242.41,14.2,0,0,0,0
"29178",2007-01-21,2019-11-03 06:17:00,3.536,0.21,242.3,14.6,0,0,0,0
"29179",2007-01-21,2019-11-03 06:18:00,3.502,0.208,241.69,14.4,0,0,0,0
"29180",2007-01-21,2019-11-03 06:19:00,1.93445,0.228,242.95,8,0,0,0,0
"29181",2007-01-21,2019-11-03 06:20:00,1.9591,0.23,242.66,5.8,0,0,0,0
"29182",2007-01-21,2019-11-03 06:21:00,1.406,0.226,242.14,5.8,0,0,0,0
"29183",2007-01-21,2019-11-03 06:22:00,1.402,0.224,241.9,5.8,0,0,0,0
"29184",2007-01-21,2019-11-03 06:23:00,2.904,0.206,240.41,12.6,0,0,0,0
"29185",2007-01-21,2019-11-03 06:24:00,3.438,0.196,239.6,14.2,0,0,0,0
"29186",2007-01-21,2019-11-03 06:25:00,3.434,0.196,239.59,14.2,0,0,0,0
"29187",2007-01-21,2019-11-03 06:26:00,2.181,0.198,240.11,14.2,0,0,0,0
"29188",2007-01-21,2019-11-03 06:27:00,2.15495,0.228,242.39,6,0,0,0,0
"29189",2007-01-21,2019-11-03 06:28:00,1.09,0.138,243.33,4.6,0,0,0,0
"29190",2007-01-21,2019-11-03 06:29:00,0.906,0,242.97,3.6,0,0,0,0
"29191",2007-01-21,2019-11-03 06:30:00,2.1574,0,243.27,3.6,0,0,0,0
"29192",2007-01-21,2019-11-03 06:31:00,1.13,0,242.9,5.4,0,0,0,0
"29193",2007-01-21,2019-11-03 06:32:00,2.1625,0,240.74,12.4,0,0,0,0
"29194",2007-01-21,2019-11-03 06:33:00,3.158,0,240.88,13,0,0,0,0
"29195",2007-01-21,2019-11-03 06:34:00,2.2964,0,240.35,13,0,0,0,0
"29196",2007-01-21,2019-11-03 06:35:00,1.748,0,241.51,8.4,0,0,0,0
"29197",2007-01-21,2019-11-03 06:36:00,0.684,0,242.52,3,0,0,0,0
"29198",2007-01-21,2019-11-03 06:37:00,2.24525,0,242.68,2,0,0,0,0
"29199",2007-01-21,2019-11-03 06:38:00,2.2447,0,243.28,1,0,0,0,0
"29200",2007-01-21,2019-11-03 06:39:00,1.028,0,242,6,0,0,0,0
"29201",2007-01-21,2019-11-03 06:40:00,2.2761,0,241.23,9.4,0,0,0,0
"29202",2007-01-21,2019-11-03 06:41:00,2.2746,0,241.35,9.4,0,0,0,0
"29203",2007-01-21,2019-11-03 06:42:00,2.3126,0,241.11,9.4,0,0,0,0
"29204",2007-01-21,2019-11-03 06:43:00,2.3108,0,243.08,0.8,0,0,0,0
"29205",2007-01-21,2019-11-03 06:44:00,2.2851,0,242.93,0.8,0,0,0,0
"29206",2007-01-21,2019-11-03 06:45:00,0.214,0,242.69,0.8,0,0,0,0
"29207",2007-01-21,2019-11-03 06:46:00,0.214,0,242.81,0.8,0,0,0,0
"29208",2007-01-21,2019-11-03 06:47:00,2.177,0,242.13,5.2,0,0,0,0
"29209",2007-01-21,2019-11-03 06:48:00,2.298,0,241.09,9.4,0,0,0,0
"29210",2007-01-21,2019-11-03 06:49:00,2.288,0,240.75,9.4,0,0,0,0
"29211",2007-01-21,2019-11-03 06:50:00,2.288,0,240.77,9.4,0,0,0,0
"29212",2007-01-21,2019-11-03 06:51:00,0.594,0,242.64,4,0,0,0,0
"29213",2007-01-21,2019-11-03 06:52:00,2.01075,0.098,243.2,1.4,0,0,0,0
"29214",2007-01-21,2019-11-03 06:53:00,0.326,0.134,243.93,1.4,0,0,0,0
"29215",2007-01-21,2019-11-03 06:54:00,0.322,0.136,244.1,1.4,0,0,0,0
"29216",2007-01-21,2019-11-03 06:55:00,0.32,0.132,243.26,1.4,0,0,0,0
"29217",2007-01-21,2019-11-03 06:56:00,2.052,0.108,241.91,9,0,0,0,0
"29218",2007-01-21,2019-11-03 06:57:00,1.83725,0.104,241.54,9.8,0,0,0,0
"29219",2007-01-21,2019-11-03 06:58:00,2.392,0.102,241.16,9.8,0,0,0,0
"29220",2007-01-21,2019-11-03 06:59:00,2.008,0.11,242.14,8.8,0,0,0,0
"29221",2007-01-21,2019-11-03 07:00:00,1.78735,0.13,243.2,1.4,0,0,0,0
"29222",2007-01-21,2019-11-03 07:01:00,0.306,0.128,242.91,1.4,0,0,0,0
"29223",2007-01-21,2019-11-03 07:02:00,1.73255,0.13,242.99,1.4,0,0,0,0
"29224",2007-01-21,2019-11-03 07:03:00,0.308,0.126,242.2,1.4,0,0,0,0
"29225",2007-01-21,2019-11-03 07:04:00,1.59835,0.122,241.91,4.2,0,0,0,0
"29226",2007-01-21,2019-11-03 07:05:00,2.358,0.094,239.72,9.8,0,0,0,0
"29227",2007-01-21,2019-11-03 07:06:00,1.54425,0.072,239.67,9.8,0,0,0,0
"29228",2007-01-21,2019-11-03 07:07:00,1.5673,0.068,240.13,9.8,0,0,0,0
"29229",2007-01-21,2019-11-03 07:08:00,0.838,0.086,240.86,5,0,0,0,0
"29230",2007-01-21,2019-11-03 07:09:00,0.288,0.094,241.58,1.2,0,0,0,0
"29231",2007-01-21,2019-11-03 07:10:00,1.52995,0.094,241.63,1.2,0,0,0,0
"29232",2007-01-21,2019-11-03 07:11:00,0.282,0.096,242.39,1.2,0,0,0,0
"29233",2007-01-21,2019-11-03 07:12:00,1.44065,0.096,242.56,1.2,0,0,0,0
"29234",2007-01-21,2019-11-03 07:13:00,1.372,0.082,241.56,7,0,0,0,0
"29235",2007-01-21,2019-11-03 07:14:00,1.3762,0.068,240.39,9.8,0,0,0,0
"29236",2007-01-21,2019-11-03 07:15:00,1.391,0.066,239.9,9.6,0,0,0,0
"29237",2007-01-21,2019-11-03 07:16:00,1.4322,0.066,239.82,9.6,0,0,0,0
"29238",2007-01-21,2019-11-03 07:17:00,1.43445,0.09,241.42,3.8,0,0,0,0
"29239",2007-01-21,2019-11-03 07:18:00,0.242,0,241.33,1,0,0,0,0
"29240",2007-01-21,2019-11-03 07:19:00,1.41365,0,241.53,0.8,0,0,0,0
"29241",2007-01-21,2019-11-03 07:20:00,0.212,0,241.71,0.8,0,0,0,0
"29242",2007-01-21,2019-11-03 07:21:00,0.294,0.098,242.59,1.4,0,0,0,0
"29243",2007-01-21,2019-11-03 07:22:00,1.908,0.098,241.81,8.6,0,1,0,0
"29244",2007-01-21,2019-11-03 07:23:00,1.3555,0.09,241.11,9.8,0,2,0,0
"29245",2007-01-21,2019-11-03 07:24:00,1.40895,0.084,239.74,9.8,0,1,0,0
"29246",2007-01-21,2019-11-03 07:25:00,1.936,0.088,239.72,8.8,0,1,0,0
"29247",2007-01-21,2019-11-03 07:26:00,1.454,0.11,241.28,1.2,0,2,0,0
"29248",2007-01-21,2019-11-03 07:27:00,0.29,0.11,241.25,1.2,0,1,0,0
"29249",2007-01-21,2019-11-03 07:28:00,0.292,0.114,242.2,1.2,0,2,0,0
"29250",2007-01-21,2019-11-03 07:29:00,1.34175,0.164,241.87,1.6,0,1,0,0
"29251",2007-01-21,2019-11-03 07:30:00,0.408,0.25,242.14,2,0,1,0,0
"29252",2007-01-21,2019-11-03 07:31:00,1.86,0.224,240.03,8.6,0,2,0,0
"29253",2007-01-21,2019-11-03 07:32:00,1.3795,0.212,238.9,10.2,0,1,0,0
"29254",2007-01-21,2019-11-03 07:33:00,2.428,0.212,238.92,10.2,0,2,0,0
"29255",2007-01-21,2019-11-03 07:34:00,1.4847,0.212,238.94,10.2,0,1,0,0
"29256",2007-01-21,2019-11-03 07:35:00,1.4907,0.242,241.15,3.4,0,1,0,0
"29257",2007-01-21,2019-11-03 07:36:00,0.388,0.246,241.47,1.8,0,2,0,0
"29258",2007-01-21,2019-11-03 07:37:00,1.3987,0.246,241.59,1.8,0,1,0,0
"29259",2007-01-21,2019-11-03 07:38:00,0.38,0.246,241.65,1.8,0,1,0,0
"29260",2007-01-21,2019-11-03 07:39:00,0.378,0.248,241.85,1.8,0,1,0,0
"29261",2007-01-21,2019-11-03 07:40:00,1.33585,0.128,240.76,7.2,0,1,0,0
"29262",2007-01-21,2019-11-03 07:41:00,1.3871,0.094,239.32,9.8,0,0,0,0
"29263",2007-01-21,2019-11-03 07:42:00,2.348,0.092,239,9.8,0,0,0,0
